input_raw,pubmed_url,pmid,pmcid,is_pmc_article,accessions,accession_count,title,journal,pub_year,doi,authors,error_message
39644773,https://pubmed.ncbi.nlm.nih.gov/39644773/,39644773,PMC11667181,true,PRJNA1077584;PRJNA1170951,2,Microbiome and metabolomics reveal the effect of gut microbiota on liver regeneration of fatty liver disease.,EBioMedicine,2025,10.1016/j.ebiom.2024.105482,Hu Y; Hu X; Jiang L; Luo J; Huang J; Sun Y; Qiao Y; Wu H; Zhou S; Li H; Li J; Zhou L; Zheng S,
39641861,https://pubmed.ncbi.nlm.nih.gov/39641861/,39641861,PMC12405048,true,,0,"Probiotic Mixture Attenuates Colorectal Tumorigenesis in Murine AOM/DSS Model by Suppressing STAT3, Inducing Apoptotic p53 and Modulating Gut Microbiota.",Probiotics and antimicrobial proteins,2025,10.1007/s12602-024-10405-1,Leung HKM; Lo EKK; Chen C; Zhang F; Felicianna; Ismaiah MJ; El-Nezami H,
39639104,https://pubmed.ncbi.nlm.nih.gov/39639104/,39639104,PMC12097749,true,,0,Timing of standard chow exposure determines the variability of mouse phenotypic outcomes and gut microbiota profile.,Lab animal,2025,10.1038/s41684-024-01477-1,Knuth MM; Campos CV; Smith K; Hutchins EK; Lewis S; York M; Coghill LM; Franklin C; MacFarlane AJ; Ericsson AC; Magnuson T; Ideraabdullah F,
39628067,https://pubmed.ncbi.nlm.nih.gov/39628067/,39628067,PMC11786303,true,,0,Comparative analysis of gut microbiota in hormone-sensitive and castration-resistant prostate cancer in Japanese men.,Cancer science,2025,10.1111/cas.16408,Fujimoto S; Hatano K; Banno E; Motooka D; De Velasco MA; Kura Y; Toyoda S; Hashimoto M; Adomi S; Minami T; Yoshimura K; Oka T; Hata J; Matsushita M; Takao T; Takada S; Tsujimura A; Kojima Y; Obara W; Nakamura S; Uemura H; Nonomura N; Fujita K,
39624721,https://pubmed.ncbi.nlm.nih.gov/39624721/,39624721,PMC11609222,true,,0,Enhanced immunity: the gut microbiota changes in high-altitude Tibetan pigs compared to Yorkshire pigs.,Frontiers in microbiology,2024,10.3389/fmicb.2024.1469253,Liu C; Dan H; Yang Y; Du Y; Hao Z; Chen L; Zhu K; Liu B; Niu L; Zhao Y; Wang Y; Shen L; Gan M; Zhu L,
39624158,https://pubmed.ncbi.nlm.nih.gov/39624158/,39624158,PMC11609670,true,PRJNA1141435,1,The gut microbiome and resistome of yellow perch (Perca flavescens) living in Minnesota lakes under varying anthropogenic pressure.,"One health (Amsterdam, Netherlands)",2024,10.1016/j.onehlt.2024.100933,Jimenez-Lopez O; Ray T; Dean C; Slizovskiy I; Deere J; Wolf T; Moore S; Primus A; Høy-Petersen J; Finstad S; Mo J; Sørum H; Noyes N,
39601555,https://pubmed.ncbi.nlm.nih.gov/39601555/,39601555,PMC11651104,true,PRJNA1105391,1,Different artificial feeding strategies shape the diverse gut microbial communities and functions with the potential risk of pathogen transmission to captive Asian small-clawed otters (Aonyx cinereus).,mSystems,2024,10.1128/msystems.00954-24,Gao Y; Zhang H; Zhu D; Guo L,
39592438,https://pubmed.ncbi.nlm.nih.gov/39592438/,39592438,PMC12161466,true,PRJNA1084102,1,Crosstalk between gut microbiota and tumor: tumors could cause gut dysbiosis and metabolic imbalance.,Molecular oncology,2025,10.1002/1878-0261.13763,Zhang S; Wen H; Chen Y; Ning J; Hu D; Dong Y; Yao C; Yuan B; Yang S,
39589660,https://pubmed.ncbi.nlm.nih.gov/39589660/,39589660,,false,,0,"Gut microbiota changes in healthy individuals, obstructive sleep apnea patients, and patients treated using continuous positive airway pressure: a whole-genome metagenomic analysis.",Sleep & breathing = Schlaf & Atmung,2024,10.1007/s11325-024-03185-z,Xue X; Zhao Z; Zhao LB; Gao YH; Xu WH; Cai WM; Chen SH; Li TJ; Nie TY; Rui D; Ma Y; Qian XS; Lin JL; Liu L,
39588199,https://pubmed.ncbi.nlm.nih.gov/39588199/,39588199,PMC11586376,true,PRJEB74498,1,"Assessing functional properties of diet protein hydrolysate and oil from fish waste on canine immune parameters, cardiac biomarkers, and fecal microbiota.",Frontiers in veterinary science,2024,10.3389/fvets.2024.1449141,Cabrita ARJ; Barroso C; Fontes-Sousa AP; Correia A; Teixeira L; Maia MRG; Vilanova M; Yergaliyev T; Camarinha-Silva A; Fonseca AJM,
39577582,https://pubmed.ncbi.nlm.nih.gov/39577582/,39577582,,false,,0,Gut microbiota perturbation and subsequent oxidative stress in gut and kidney tissues of zebrafish after individual and combined exposure to inorganic arsenic and fluoride.,The Science of the total environment,2024,10.1016/j.scitotenv.2024.177519,Mukherjee S; Bhattacharya R; Sarkar O; Islam S; Biswas SR; Chattopadhyay A,
39577368,https://pubmed.ncbi.nlm.nih.gov/39577368/,39577368,,false,,0,Division mechanism of labor in Diqing Tibetan Pigs gut microbiota for dietary fiber efficiently utilization.,Microbiological research,2025,10.1016/j.micres.2024.127977,Yang L; Yao B; Zhang S; Yang Y; Wang G; Pan H; Zeng X; Qiao S,
39553288,https://pubmed.ncbi.nlm.nih.gov/39553288/,39553288,PMC11568386,true,PRJNA1090271,1,Gut Microbiome in Human Melioidosis: Composition and Resistome Dynamics from Diagnosis to Discovery.,Open forum infectious diseases,2024,10.1093/ofid/ofae654,Chowdhury S; Kullberg RFJ; Haak BW; Duran C; Earny VA; Eshwara VK; Lawley TD; Wiersinga WJ; Mukhopadhyay C,
39551110,https://pubmed.ncbi.nlm.nih.gov/39551110/,39551110,,false,,0,Gut microbial composition differs among FUNAAB Alpha broiler chicken genotypes raised in a tropical environment.,Microbial pathogenesis,2025,10.1016/j.micpath.2024.107126,Adenaike AS; Akpan U; Oyedun IO; Adewole FA; Agbaje M; Olusanya OM; Arowosegbe MO; Ikeobi CON,
39546167,https://pubmed.ncbi.nlm.nih.gov/39546167/,39546167,,false,,0,Rhodobacteraceae are Prevalent and Ecologically Crucial Bacterial Members in Marine Biofloc Aquaculture.,"Journal of microbiology (Seoul, Korea)",2024,10.1007/s12275-024-00187-0,Rajeev M; Cho JC,
39543167,https://pubmed.ncbi.nlm.nih.gov/39543167/,39543167,PMC11564560,true,PRJNA780352;SRR27903552;SRR27903568,3,"Gut microbes of a high-value marine fish, Snubnose Pompano (Trachinotus blochii) are resilient to therapeutic dosing of oxytetracycline.",Scientific reports,2024,10.1038/s41598-024-75319-y,Sumithra TG; Sharma SRK; Suresh G; Suja G; Prasad V; Gop AP; Patil PK; Gopalakrishnan A,
39541983,https://pubmed.ncbi.nlm.nih.gov/39541983/,39541983,PMC12066173,true,PRJNA1028308,1,Spatiotemporal dynamics during niche remodeling by super-colonizing microbiota in the mammalian gut.,Cell systems,2024,10.1016/j.cels.2024.10.007,Urtecho G; Moody T; Huang Y; Sheth RU; Richardson M; Descamps HC; Kaufman A; Lekan O; Zhang Z; Velez-Cortes F; Qu Y; Cohen L; Ricaurte D; Gibson TE; Gerber GK; Thaiss CA; Wang HH,
39538341,https://pubmed.ncbi.nlm.nih.gov/39538341/,39538341,PMC11562706,true,PRJNA1073535,1,Changes in social environment impact primate gut microbiota composition.,Animal microbiome,2024,10.1186/s42523-024-00355-y,Pearce CS; Bukovsky D; Douchant K; Katoch A; Greenlaw J; Gale DJ; Nashed JY; Brien D; Kuhlmeier VA; Sabbagh MA; Blohm G; De Felice FG; Pare M; Cook DJ; Scott SH; Munoz DP; Sjaarda CP; Tusche A; Sheth PM; Winterborn A; Boehnke S; Gallivan JP,
39536756,https://pubmed.ncbi.nlm.nih.gov/39536756/,39536756,,false,,0,No association between the early-life gut microbiota and childhood body mass index and body composition.,"Med (New York, N.Y.)",2025,10.1016/j.medj.2024.10.015,Poulsen CE; Vinding R; Rasmussen MA; Shah S; Trivedi U; Rodriguez CL; Widdowson ML; Jiang J; Poulsen CS; Eliasen A; Chawes B; Bønnelykke K; Hansen CHF; Sørensen SJ; Thorsen J; Stokholm J,
39529113,https://pubmed.ncbi.nlm.nih.gov/39529113/,39529113,PMC11552339,true,,0,The Lachnospiraceae-butyric acid axis and its role in glucocorticoid-associated osteonecrosis.,Journal of translational medicine,2024,10.1186/s12967-024-05813-4,Guo M; He S; Song W; Mai J; Yuan X; Huang Y; Xi H; Sun G; Chen Y; Du B; Liu X,
39522830,https://pubmed.ncbi.nlm.nih.gov/39522830/,39522830,,false,,0,NpmC - a novel A1408 16S rRNA methyltransferase in the gut of humans and animals.,International journal of antimicrobial agents,2025,10.1016/j.ijantimicag.2024.107382,Matamoros BR; Serna C; Wedel E; Montero N; Kirpekar F; Gonzalez-Zorn B,
39519025,https://pubmed.ncbi.nlm.nih.gov/39519025/,39519025,PMC11546883,true,PRJNA1116578,1,Longitudinal and Multi-Kingdom Gut Microbiome Alterations in a Mouse Model of Alzheimer's Disease.,International journal of molecular sciences,2024,10.3390/ijms252111472,Zhang T; Zhao C; Li N; He Q; Gao G; Sun Z,
39505912,https://pubmed.ncbi.nlm.nih.gov/39505912/,39505912,PMC11542040,true,PRJEB21624;PRJEB31266;PRJEB81441;PRJNA627251;PRJNA631951;PRJNA656389;PRJNA657473;PRJNA723218;SAMEA116318208;SAMEA116318804,10,A metagenomic catalogue of the ruminant gut archaeome.,Nature communications,2024,10.1038/s41467-024-54025-3,Mi J; Jing X; Ma C; Shi F; Cao Z; Yang X; Yang Y; Kakade A; Wang W; Long R,
39505908,https://pubmed.ncbi.nlm.nih.gov/39505908/,39505908,PMC11541592,true,,0,Large-scale metagenomic assembly provide new insights into the genetic evolution of gut microbiomes in plateau ungulates.,NPJ biofilms and microbiomes,2024,10.1038/s41522-024-00597-3,Xu B; Song P; Jiang F; Cai Z; Gu H; Gao H; Li B; Liang C; Qin W; Zhang J; Yan J; Liu D; Sun G; Zhang T,
39500545,https://pubmed.ncbi.nlm.nih.gov/39500545/,39500545,,false,,0,Metagenomics reveals the divergence of gut microbiome composition and function in two common pika species (Ochotona curzoniae and Ochotona daurica) in China.,FEMS microbiology letters,2024,10.1093/femsle/fnae092,Hu X; Bi J; Yu Q; Li H,
39496841,https://pubmed.ncbi.nlm.nih.gov/39496841/,39496841,PMC11535476,true,PRJNA809837,1,Comprehensive genomic analysis and evaluation of in vivo and in vitro safety of Heyndrickxia coagulans BC99.,Scientific reports,2024,10.1038/s41598-024-78202-y,Wu Y; Wu Z; Gao Y; Fan Y; Dong Y; Zhang Y; Gai Z; Gu S,
39478626,https://pubmed.ncbi.nlm.nih.gov/39478626/,39478626,PMC11524029,true,PRJNA1137132,1,Characterization of gut microbiota dynamics in an Alzheimer's disease mouse model through clade-specific marker-based analysis of shotgun metagenomic data.,Biology direct,2024,10.1186/s13062-024-00541-7,Favero F; Re A; Dason MS; Gravina T; Gagliardi M; Mellai M; Corazzari M; Corà D,
39478562,https://pubmed.ncbi.nlm.nih.gov/39478562/,39478562,PMC11526712,true,PRJNA747893;SRR15171276,2,Eubacterium siraeum suppresses fat deposition via decreasing the tyrosine-mediated PI3K/AKT signaling pathway in high-fat diet-induced obesity.,Microbiome,2024,10.1186/s40168-024-01944-4,Lai X; Liu S; Miao J; Shen R; Wang Z; Zhang Z; Gong H; Li M; Pan Y; Wang Q,
39456701,https://pubmed.ncbi.nlm.nih.gov/39456701/,39456701,PMC11507114,true,,0,Unveiling the Role of Gut Microbiota and Metabolites in Autoimmune Thyroid Diseases: Emerging Perspectives.,International journal of molecular sciences,2024,10.3390/ijms252010918,Yan K; Sun X; Fan C; Wang X; Yu H,
39456444,https://pubmed.ncbi.nlm.nih.gov/39456444/,39456444,PMC11504935,true,PRJNA723283,1,Effects of Ferulic Acid on Lipopolysaccharide-Induced Oxidative Stress and Gut Microbiota Imbalance in Linwu Ducks.,"Antioxidants (Basel, Switzerland)",2024,10.3390/antiox13101190,Liu Y; Huang X; Li C; Deng P; Zhang X; Hu Y; Dai Q,
39443733,https://pubmed.ncbi.nlm.nih.gov/39443733/,39443733,PMC12014497,true,PRJNA1164298,1,Maternal dysbiosis produces long-lasting behavioral changes in offspring.,Molecular psychiatry,2025,10.1038/s41380-024-02794-0,Hudobenko J; Di Gesù CM; Mooz PR; Petrosino J; Putluri N; Ganesh BP; Rebeles K; Blixt FW; Venna VR; McCullough LD,
39440203,https://pubmed.ncbi.nlm.nih.gov/39440203/,39440203,PMC11495855,true,,0,Seasonal variations in composition and function of gut microbiota in grazing yaks: Implications for adaptation to dietary shift on the Qinghai-Tibet plateau.,Ecology and evolution,2024,10.1002/ece3.70337,Wang X; Guo T; Zhang Q; Zhao N; Hu L; Liu H; Xu S,
39438539,https://pubmed.ncbi.nlm.nih.gov/39438539/,39438539,PMC11496518,true,PRJNA1083038,1,Response of the gut microbiota to changes in the nutritional status of red deer during winter.,Scientific reports,2024,10.1038/s41598-024-76142-1,Guo J; Li Z; Liu X; Jin Y; Sun Y; Yuan Z; Zhang W; Wang J; Zhang M,
41853503,https://pubmed.ncbi.nlm.nih.gov/41853503/,41853503,PMC12993523,true,PRJNA1092431,1,Impact of propionic acid-rich diets on microbial composition of the murine gut microbiome.,Frontiers in microbiomes,2024,10.3389/frmbi.2024.1451735,Greenman N; Abdelli LS; Hassouneh SA; Ali S; Johnston C; Naser SA; Azarian T,
39433961,https://pubmed.ncbi.nlm.nih.gov/39433961/,39433961,,false,,0,Gut microbiome impact on childhood allergic rhinitis and house dust mite IgE responses.,Pediatric research,2025,10.1038/s41390-024-03645-y,Li J; Shen N; He W; Pan Y; Wu J; Zhao R; Mo X; Li Y,
39431056,https://pubmed.ncbi.nlm.nih.gov/39431056/,39431056,PMC11486926,true,PRJNA1163029,1,Association of glycerolipid metabolism with gut microbiota disturbances in a hamster model of high-fat diet-induced hyperlipidemia.,Frontiers in cellular and infection microbiology,2024,10.3389/fcimb.2024.1439744,Han L; Hu C; Du Z; Yu H; Du Y; Li L; Li F; Wang Y; Gao X; Sun X; Zhang Z; Qin Y,
39427267,https://pubmed.ncbi.nlm.nih.gov/39427267/,39427267,,false,,0,"Gut microbiome as biomarker for triclosan toxicity in Labeo rohita: bioconcentration, immunotoxicity and metagenomic profiling.","Ecotoxicology (London, England)",2025,10.1007/s10646-024-02817-0,Singh AB; Paul T; Shukla SP; Kumar S; Kumar S; Kumar G; Kumar K,
39426981,https://pubmed.ncbi.nlm.nih.gov/39426981/,39426981,PMC11490535,true,PRJNA1126993,1,EphA2 blockage ALW-II-41-27 alleviates atherosclerosis by remodeling gut microbiota to regulate bile acid metabolism.,NPJ biofilms and microbiomes,2024,10.1038/s41522-024-00585-7,Lu C; Liu D; Wu Q; Zeng J; Xiong Y; Luo T,
39426464,https://pubmed.ncbi.nlm.nih.gov/39426464/,39426464,PMC12302423,true,,0,New insights into the enteric methane production based on the archaeal genome atlas of ruminant gastrointestinal tract.,Journal of advanced research,2025,10.1016/j.jare.2024.09.016,Tang Y; Liu X; Zhu S; Jia M; Liu JX; Sun HZ,
39426111,https://pubmed.ncbi.nlm.nih.gov/39426111/,39426111,,false,,0,Metagenomic profiling of cecal microbiota and antibiotic resistome in rodents.,Ecotoxicology and environmental safety,2024,10.1016/j.ecoenv.2024.117186,Shang KM; Elsheikha HM; Ma H; Wei YJ; Zhao JX; Qin Y; Li JM; Zhao ZY; Zhang XX,
39420836,https://pubmed.ncbi.nlm.nih.gov/39420836/,39420836,PMC12040761,true,PRJNA898107;PRJNA978974;PRJNA989049,3,Berberine alters the gut microbiota metabolism and impairs spermatogenesis.,Acta biochimica et biophysica Sinica,2024,10.3724/abbs.2024174,Qu W; Xu Y; Yang J; Shi H; Wang J; Yu X; Chen J; Wang B; Zhuoga D; Luo M; Liu R,
39418241,https://pubmed.ncbi.nlm.nih.gov/39418241/,39418241,PMC11486403,true,,0,Integrated metagenomic and metabonomic mechanisms for the therapeutic effects of Duhuo Jisheng decoction on intervertebral disc degeneration.,PloS one,2024,10.1371/journal.pone.0310014,Song C; Liu F; Mei Y; Cai W; Cheng K; Guo D; Liu Y; Shi H; Duan DD; Liu Z,
39413681,https://pubmed.ncbi.nlm.nih.gov/39413681/,39413681,,false,,0,Metagenomics combined with untargeted metabolomics to study the mechanism of miRNA-150-5p on SiO(2) -induced acute lung injury.,Journal of pharmaceutical and biomedical analysis,2025,10.1016/j.jpba.2024.116515,Wu X; Qin L; Song M; Zhang C; Guo J; Yang Z; Gao Z; Qiu M,
39409842,https://pubmed.ncbi.nlm.nih.gov/39409842/,39409842,PMC11475692,true,PRJNA753017,1,Role of Metabolomics and Metagenomics in the Replacement of the High-Concentrate Diet with a High-Fiber Diet for Growing Yushan Pigs.,Animals : an open access journal from MDPI,2024,10.3390/ani14192893,Xie M; Fei D; Guang Y; Xue F; Xu J; Zhou Y,
39405686,https://pubmed.ncbi.nlm.nih.gov/39405686/,39405686,,false,,0,"Xenobiotic metabolism activity of gut microbiota from six marine species: Combined taxonomic, metagenomic, and in vitro transformation analysis.",Journal of hazardous materials,2024,10.1016/j.jhazmat.2024.136152,Zhang S; Hou R; Wang Y; Huang Q; Lin L; Li H; Liu S; Jiang Z; Huang X; Xu X,
39402236,https://pubmed.ncbi.nlm.nih.gov/39402236/,39402236,,false,,0,Genomic and functional characterization of the Atlantic salmon gut microbiome in relation to nutrition and health.,Nature microbiology,2024,10.1038/s41564-024-01830-7,Vera-Ponce de León A; Hensen T; Hoetzinger M; Gupta S; Weston B; Johnsen SM; Rasmussen JA; Clausen CG; Pless L; Veríssimo ARA; Rudi K; Snipen L; Karlsen CR; Limborg MT; Bertilsson S; Thiele I; Hvidsten TR; Sandve SR; Pope PB; La Rosa SL,
41676120,https://pubmed.ncbi.nlm.nih.gov/41676120/,41676120,PMC12806301,true,PRJNA1062915;PRJNA1063604,2,Integrated omics revealed the altered colonic microenvironment after inhibition of peripheral serotonin synthesis by LP533401.,iMetaOmics,2024,10.1002/imo2.34,Ling Y; Liu Z; Han S; Wu H; Mu C; Zhu W,
39395412,https://pubmed.ncbi.nlm.nih.gov/39395412/,39395412,PMC11830556,true,PRJNA1145097,1,Identification of distinct stool metabolites in women with endometriosis for non-invasive diagnosis and potential for microbiota-based therapies.,"Med (New York, N.Y.)",2025,10.1016/j.medj.2024.09.006,Talwar C; Davuluri GVN; Kamal AHM; Coarfa C; Han SJ; Veeraragavan S; Parsawar K; Putluri N; Hoffman K; Jimenez P; Biest S; Kommagani R,
39394961,https://pubmed.ncbi.nlm.nih.gov/39394961/,39394961,PMC11523182,true,PRJNA1082665;PRJNA925857,2,Comprehensive profile of the companion animal gut microbiome integrating reference-based and reference-free methods.,The ISME journal,2024,10.1093/ismejo/wrae201,Branck T; Hu Z; Nickols WA; Walsh AM; Bhosle A; Short MI; Nearing JT; Asnicar F; McIver LJ; Maharjan S; Rahnavard A; Louyakis AS; Badri DV; Brockel C; Thompson KN; Huttenhower C,
39386691,https://pubmed.ncbi.nlm.nih.gov/39386691/,39386691,PMC11463381,true,PRJNA1031529,1,Failure of colonization following gut microbiota transfer exacerbates DSS-induced colitis.,bioRxiv : the preprint server for biology,2024,10.1101/2024.09.25.614792,Gustafson KL; Rodriguez TR; McAdams ZL; Coghill LM; Ericsson AC; Franklin CL,
39385092,https://pubmed.ncbi.nlm.nih.gov/39385092/,39385092,PMC11462905,true,GCA_000002315.5;PRJEB43619;PRJEB43621;PRJEB43623;PRJEB44024,5,Detection and characterization of Campylobacter in air samples from poultry houses using shot-gun metagenomics - a pilot study.,BMC microbiology,2024,10.1186/s12866-024-03563-3,Haverkamp THA; Spilsberg B; Johannessen GS; Torp M; Sekse C,
39378970,https://pubmed.ncbi.nlm.nih.gov/39378970/,39378970,,false,,0,"Analysis of the brain transcriptome, microbiome and metabolome in ketogenic diet and experimental stroke.","Brain, behavior, and immunity",2025,10.1016/j.bbi.2024.10.004,Zharikova AA; Andrianova NV; Silachev DN; Nebogatikov VO; Pevzner IB; Makievskaya CI; Zorova LD; Maleev GV; Baydakova GV; Chistyakov DV; Goriainov SV; Sergeeva MG; Burakova IY; Gureev AP; Popkov VA; Ustyugov AA; Plotnikov EY,
39371172,https://pubmed.ncbi.nlm.nih.gov/39371172/,39371172,PMC11451705,true,PRJNA1093424,1,Gut microbiome shifts in adolescents after sleeve gastrectomy with increased oral-associated taxa and pro-inflammatory potential.,medRxiv : the preprint server for health sciences,2024,10.1101/2024.09.16.24313738,Akagbosu CO; McCauley KE; Namasivayam S; Romero-Soto HN; O'Brien W; Bacorn M; Bohrnsen E; Schwarz B; Mistry S; Burns AS; Perez-Chaparro PJ; Chen Q; LaPoint P; Patel A; Krausfeldt LE; Subramanian P; Sellers BA; Cheung F; Apps R; Douagi I; Levy S; Nadler EP; Hourigan SK,
39367431,https://pubmed.ncbi.nlm.nih.gov/39367431/,39367431,PMC11453046,true,,0,Visceral adiposity in postmenopausal women is associated with a pro-inflammatory gut microbiome and immunogenic metabolic endotoxemia.,Microbiome,2024,10.1186/s40168-024-01901-1,Gaber M; Wilson AS; Millen AE; Hovey KM; LaMonte MJ; Wactawski-Wende J; Ochs-Balcom HM; Cook KL,
41676124,https://pubmed.ncbi.nlm.nih.gov/41676124/,41676124,PMC12806492,true,,0,Global meta-analysis reveals the drivers of gut microbiome variation across vertebrates.,iMetaOmics,2024,10.1002/imo2.35,Xie Y; Xu S; Xi Y; Li Z; Zuo E; Xing K; Bai L; Li K,
39354675,https://pubmed.ncbi.nlm.nih.gov/39354675/,39354675,PMC11503954,true,PRJNA932774,1,Can longer lifespan be associated with gut microbiota involvement in lipid metabolism?,FEMS microbiology ecology,2024,10.1093/femsec/fiae135,Šardzíková S; Gajewska M; Gałka N; Štefánek M; Baláž A; Garaiová M; Holič R; Świderek W; Šoltys K,
39349606,https://pubmed.ncbi.nlm.nih.gov/39349606/,39349606,,false,,0,Integrated metabolomic and microbiome analysis identifies Cupriavidus metallidurans as a potential therapeutic target for β-thalassemia.,Annals of hematology,2024,10.1007/s00277-024-06016-z,Guo X; Lin S; Zhang X; Li M; Wang Z; Peng Y; He X; Liu J,
39347539,https://pubmed.ncbi.nlm.nih.gov/39347539/,39347539,PMC11438451,true,,0,"Combining Metagenomics, Network Pharmacology and RNA-Seq Strategies to Reveal the Therapeutic Effects and Mechanisms of Qingchang Wenzhong Decoction on Inflammatory Bowel Disease in Mice.","Drug design, development and therapy",2024,10.2147/DDDT.S473688,Yuan Y; Hu H; Sun Z; Wang W; Wang Z; Zheng M; Xing Y; Zhang W; Wang M; Lu X; Li Y; Liang C; Lin Z; Xie C; Li J; Mao T,
39342753,https://pubmed.ncbi.nlm.nih.gov/39342753/,39342753,,false,,0,Assessment of health risk of antibiotics resistance genes from human disturbed habitat to wild animals: Metagenomic insights into availability and functional changes of gut microbiome.,Ecotoxicology and environmental safety,2024,10.1016/j.ecoenv.2024.117117,Zou S; Hu R; Liang S; Lu T; Kang D; Li D,
39331712,https://pubmed.ncbi.nlm.nih.gov/39331712/,39331712,PMC11430476,true,PRJNA1025260;PRJNA767410,2,Disruption of the intestinal clock drives dysbiosis and impaired barrier function in colorectal cancer.,Science advances,2024,10.1126/sciadv.ado1458,Fellows RC; Chun SK; Larson N; Fortin BM; Mahieu AL; Song WA; Seldin MM; Pannunzio NR; Masri S,
39323428,https://pubmed.ncbi.nlm.nih.gov/39323428/,39323428,PMC11422129,true,GCA_004795525.1;GCA_015739425.1;GCA_018068585.1;PRJNA888994;SAMN31228607,5,Emergence of multidrug-resistant Providencia rettgeri clone in food-producing animals: A public health threat.,"One health (Amsterdam, Netherlands)",2024,10.1016/j.onehlt.2024.100887,Valiatti TB; Santos FF; Bessa-Neto FO; Veiga R; Simionatto S; de Almeida Souza GH; Vaz MSM; Pignatari ACC; Cayô R; Gales AC; Guarani Network,
39318427,https://pubmed.ncbi.nlm.nih.gov/39318427/,39318427,PMC11420142,true,PRJNA1040026,1,Lactiplantibacillus argentoratensis AGMB00912 protects weaning mice from ETEC infection and enhances gut health.,Frontiers in microbiology,2024,10.3389/fmicb.2024.1440134,Yoon KN; Yang J; Yeom SJ; Kim SS; Park JH; Song BS; Eun JB; Park SH; Lee JH; Kim HB; Lee JH; Kim JK,
39315850,https://pubmed.ncbi.nlm.nih.gov/39315850/,39315850,PMC11537029,true,,0,The role of dysbiotic gut mycobiota in modulating risk for abdominal aortic aneurysm.,Microbiology spectrum,2024,10.1128/spectrum.01776-24,Yao G; Zhang X; Zhang T; Jin J; Qin Z; Ren X; Wang X; Zhang S; Yin X; Tian Z; Zhang Y; Zhang J; Wang Z; Zhang Q,
39315779,https://pubmed.ncbi.nlm.nih.gov/39315779/,39315779,PMC11494986,true,SRR24442552;SRR24442559,2,Genome-centric metagenomics provides insights into the core microbial community and functional profiles of biofloc aquaculture.,mSystems,2024,10.1128/msystems.00782-24,Rajeev M; Jung I; Kang I; Cho J-C,
39313703,https://pubmed.ncbi.nlm.nih.gov/39313703/,39313703,,false,,0,Modulatory Effects of Isolated Lactobacillus paracasei from Malaysian Water Kefir Grains on the Intestinal Barrier and Gut Microbiota in Diabetic Mice.,Probiotics and antimicrobial proteins,2025,10.1007/s12602-024-10367-4,Talib N; Mohamad NE; Ho CL; Masarudin MJ; Alitheen NB,
39301264,https://pubmed.ncbi.nlm.nih.gov/39301264/,39301264,PMC11411162,true,,0,Gut Microbiota-Metabolite-Brain Axis Reconstitution Reverses Sevoflurane-Induced Social and Synaptic Deficits in Neonatal Mice.,"Research (Washington, D.C.)",2024,10.34133/research.0482,Zhao Y; Ma S; Liang L; Cao S; Fan Z; He D; Shi X; Zhang Y; Liu B; Zhai M; Wu S; Kuang F; Zhang H,
39300575,https://pubmed.ncbi.nlm.nih.gov/39300575/,39300575,PMC11414229,true,PRJEB62607,1,Trait-based study predicts glycerol/diol dehydratases as a key function of the gut microbiota of hindgut-fermenting carnivores.,Microbiome,2024,10.1186/s40168-024-01863-4,Li Q; Ruscheweyh HJ; Østergaard LH; Libertella M; Simonsen KS; Sunagawa S; Scoma A; Schwab C,
39290662,https://pubmed.ncbi.nlm.nih.gov/39290662/,39290662,PMC11407903,true,GCA_000002035.4;PRJEB71469,2,Sampling fish gut microbiota - A genome-resolved metagenomic approach.,Ecology and evolution,2024,10.1002/ece3.70302,Thormar EA; Hansen SB; Jørgensen LVG; Limborg MT,
39282562,https://pubmed.ncbi.nlm.nih.gov/39282562/,39282562,PMC11401075,true,SRR27488203;SRR27488212;SRR27494660;SRR27494665,4,Coevolution of specific gut microbiota of Min pig with host cold adaptation through enhanced vitamin B1 synthesis.,Frontiers in microbiology,2024,10.3389/fmicb.2024.1448090,Chang Y; Zhang Z; Cai J; Wang C; Liu D; Liu Z; Xu C,
39277616,https://pubmed.ncbi.nlm.nih.gov/39277616/,39277616,PMC11401878,true,PRJNA1141391,1,Integrating metagenomics with metabolomics for gut microbiota and metabolites profiling in acute pancreatitis.,Scientific reports,2024,10.1038/s41598-024-72057-z,Jia Y; Shi Y; Wang J; Liu H; Huang Y; Wang H; Liu Y; Peng J,
39277613,https://pubmed.ncbi.nlm.nih.gov/39277613/,39277613,PMC11401890,true,PRJNA1064611,1,The piranha gut microbiome provides a selective lens into river water biodiversity.,Scientific reports,2024,10.1038/s41598-024-72329-8,da Silva S; Vuong P; Amaral JRV; da Silva VAS; de Oliveira SS; Vermelho AB; Beale DJ; Bissett A; Whiteley AS; Kaur P; Macrae A,
39275913,https://pubmed.ncbi.nlm.nih.gov/39275913/,39275913,PMC11609581,true,DRR173096;DRR173101;DRR279219;DRR279222,4,Metagenomic analysis of the gut microbiota of hooded cranes (Grus monacha) on the Izumi plain in Japan.,FEBS open bio,2024,10.1002/2211-5463.13881,Takada K; Nakagawa S; Kryukov K; Ozawa M; Watanabe T,
